train_id,journey_date,station_code,next_station_code,timestamp,scheduled_arrival,actual_arrival,delay_minutes,current_delay,distance_remaining,scheduled_remaining_time,remaining_travel_time
12004,2025-10-12,GZB,ALJN,2025-10-12 10:10:00,2025-10-12 10:10:00,2025-10-12 10:13:00,3.6,3.6,920.0,736.0,748.7
12004,2025-10-12,ALJN,TDL,2025-10-12 13:17:00,2025-10-12 13:17:00,2025-10-12 13:24:00,7.7,7.7,690.0,552.0,570.0
12004,2025-10-12,TDL,CNB,2025-10-12 16:28:00,2025-10-12 16:28:00,2025-10-12 16:36:00,8.7,8.7,299.9,239.9,263.9
12004,2025-10-12,CNB,LKO,2025-10-12 19:40:00,2025-10-12 19:40:00,2025-10-12 19:48:00,8.5,8.5,146.0,116.8,123.4
12626,2025-10-12,NDLS,AGC,2025-10-12 06:35:00,2025-10-12 06:35:00,2025-10-12 07:50:00,75.9,75.9,1150.0,920.0,1004.6
12626,2025-10-12,AGC,VGLJ,2025-10-12 10:54:00,2025-10-12 10:54:00,2025-10-12 12:16:00,82.9,82.9,920.0,736.0,819.2
12626,2025-10-12,VGLJ,BPL,2025-10-12 15:20:00,2025-10-12 15:20:00,2025-10-12 16:49:00,89.8,89.8,690.0,552.0,629.1
12626,2025-10-12,BPL,NGP,2025-10-12 19:53:00,2025-10-12 19:53:00,2025-10-12 21:25:00,92.7,92.7,392.1,313.7,396.5
12626,2025-10-12,NGP,MAS,2025-10-13 00:29:00,2025-10-13 00:29:00,2025-10-13 02:00:00,91.9,91.9,120.0,96.0,173.0
12424,2025-10-12,NDLS,CNB,2025-10-12 06:10:00,2025-10-12 06:10:00,2025-10-12 06:21:00,11.5,11.5,1150.0,920.0,945.3
12424,2025-10-12,CNB,PRYJ,2025-10-12 09:25:00,2025-10-12 09:25:00,2025-10-12 09:52:00,27.5,27.5,920.0,736.0,759.1
12424,2025-10-12,PRYJ,DDU,2025-10-12 12:56:00,2025-10-12 12:56:00,2025-10-12 13:24:00,28.2,28.2,690.0,552.0,588.2
12424,2025-10-12,DDU,PPTA,2025-10-12 16:28:00,2025-10-12 16:28:00,2025-10-12 16:56:00,28.1,28.1,319.3,255.4,293.8
12424,2025-10-12,PPTA,GHY,2025-10-12 20:00:00,2025-10-12 20:00:00,2025-10-12 20:29:00,29.1,29.1,63.7,51.0,95.0
12260,2025-10-12,NDLS,CNB,2025-10-12 05:44:00,2025-10-12 05:44:00,2025-10-12 05:52:00,8.7,8.7,1150.0,920.0,942.7
12260,2025-10-12,CNB,PRYJ,2025-10-12 09:42:00,2025-10-12 09:42:00,2025-10-12 09:52:00,10.8,10.8,862.5,690.0,702.4
12260,2025-10-12,PRYJ,DDU,2025-10-12 13:42:00,2025-10-12 13:42:00,2025-10-12 13:43:00,1.9,1.9,390.0,312.0,332.1
12260,2025-10-12,DDU,HWH,2025-10-12 17:33:00,2025-10-12 17:33:00,2025-10-12 17:42:00,9.2,9.2,152.6,122.1,136.8
12926,2025-10-12,BCT,BRC,2025-10-12 06:15:00,2025-10-12 06:15:00,2025-10-12 06:19:00,4.9,4.9,1150.0,920.0,928.2
12926,2025-10-12,BRC,RTM,2025-10-12 09:23:00,2025-10-12 09:23:00,2025-10-12 09:34:00,11.1,11.1,920.0,736.0,757.0
12926,2025-10-12,RTM,KOTA,2025-10-12 12:38:00,2025-10-12 12:38:00,2025-10-12 12:55:00,17.6,17.6,690.0,552.0,583.4
12926,2025-10-12,KOTA,NDLS,2025-10-12 15:59:00,2025-10-12 15:59:00,2025-10-12 16:14:00,15.7,15.7,272.9,218.3,243.7
12926,2025-10-12,NDLS,ASR,2025-10-12 19:18:00,2025-10-12 19:18:00,2025-10-12 19:43:00,25.5,25.5,65.3,52.2,88.1
12627,2025-10-12,SBC,DMM,2025-10-12 05:31:00,2025-10-12 05:31:00,2025-10-12 05:55:00,24.7,24.7,1150.0,920.0,941.4
12627,2025-10-12,DMM,GTL,2025-10-12 08:59:00,2025-10-12 08:59:00,2025-10-12 09:51:00,52.8,52.8,920.0,736.0,792.5
12627,2025-10-12,GTL,SC,2025-10-12 12:55:00,2025-10-12 12:55:00,2025-10-12 13:57:00,63.0,63.0,690.0,552.0,630.6
12627,2025-10-12,SC,NGP,2025-10-12 17:01:00,2025-10-12 17:01:00,2025-10-12 18:14:00,73.5,73.5,398.5,318.8,398.5
12627,2025-10-12,NGP,NDLS,2025-10-12 21:18:00,2025-10-12 21:18:00,2025-10-12 22:37:00,79.5,79.5,103.6,82.9,162.6
12301,2025-10-13,NDLS,CNB,2025-10-13 05:40:00,2025-10-13 05:40:00,2025-10-13 05:46:00,6.8,6.8,1150.0,920.0,930.4
12301,2025-10-13,CNB,PRYJ,2025-10-13 08:50:00,2025-10-13 08:50:00,2025-10-13 09:05:00,15.9,15.9,920.0,736.0,758.3
12301,2025-10-13,PRYJ,DDU,2025-10-13 12:09:00,2025-10-13 12:09:00,2025-10-13 12:27:00,18.1,18.1,690.0,552.0,573.2
12301,2025-10-13,DDU,GKP,2025-10-13 15:31:00,2025-10-13 15:31:00,2025-10-13 16:05:00,34.3,34.3,376.5,301.2,345.5
12301,2025-10-13,GKP,HWH,2025-10-13 19:09:00,2025-10-13 19:09:00,2025-10-13 19:49:00,40.0,40.0,51.3,41.0,102.1
12302,2025-10-13,HWH,GKP,2025-10-13 06:13:00,2025-10-13 06:13:00,2025-10-13 06:42:00,29.8,29.8,1150.0,920.0,947.3
12302,2025-10-13,GKP,DDU,2025-10-13 09:46:00,2025-10-13 09:46:00,2025-10-13 10:15:00,29.0,29.0,920.0,736.0,773.3
12302,2025-10-13,DDU,PRYJ,2025-10-13 13:19:00,2025-10-13 13:19:00,2025-10-13 14:46:00,87.2,87.2,690.0,552.0,633.9
12302,2025-10-13,PRYJ,CNB,2025-10-13 17:50:00,2025-10-13 17:50:00,2025-10-13 19:17:00,87.6,87.6,398.8,319.0,406.6
12302,2025-10-13,CNB,NDLS,2025-10-13 22:21:00,2025-10-13 22:21:00,2025-10-13 23:46:00,85.1,85.1,106.4,85.1,159.1
12951,2025-10-13,BCT,ST,2025-10-13 06:03:00,2025-10-13 06:03:00,2025-10-13 06:17:00,14.6,14.6,1150.0,920.0,942.8
12951,2025-10-13,ST,BRC,2025-10-13 09:21:00,2025-10-13 09:21:00,2025-10-13 10:29:00,68.5,68.5,920.0,736.0,822.8
12951,2025-10-13,BRC,RTM,2025-10-13 13:33:00,2025-10-13 13:33:00,2025-10-13 14:41:00,68.1,68.1,690.0,552.0,620.3
12951,2025-10-13,RTM,KOTA,2025-10-13 17:45:00,2025-10-13 17:45:00,2025-10-13 19:01:00,76.6,76.6,478.0,382.4,457.6
12951,2025-10-13,KOTA,NDLS,2025-10-13 22:05:00,2025-10-13 22:05:00,2025-10-13 23:34:00,89.0,89.0,137.3,109.8,196.4
12952,2025-10-13,NDLS,KOTA,2025-10-13 06:37:00,2025-10-13 06:37:00,2025-10-13 07:05:00,28.7,28.7,1150.0,920.0,958.6
12952,2025-10-13,KOTA,RTM,2025-10-13 10:09:00,2025-10-13 10:09:00,2025-10-13 10:42:00,33.9,33.9,920.0,736.0,778.9
12952,2025-10-13,RTM,BRC,2025-10-13 13:46:00,2025-10-13 13:46:00,2025-10-13 14:34:00,48.7,48.7,690.0,552.0,598.2
12952,2025-10-13,BRC,ST,2025-10-13 17:38:00,2025-10-13 17:38:00,2025-10-13 18:26:00,48.2,48.2,323.6,258.9,308.0
12952,2025-10-13,ST,BCT,2025-10-13 21:30:00,2025-10-13 21:30:00,2025-10-13 22:16:00,46.7,46.7,115.9,92.7,155.8
12004,2025-10-13,NDLS,GZB,2025-10-13 05:54:00,2025-10-13 05:54:00,2025-10-13 06:07:00,13.5,13.5,1150.0,920.0,950.6
12004,2025-10-13,GZB,ALJN,2025-10-13 09:11:00,2025-10-13 09:11:00,2025-10-13 09:21:00,10.5,10.5,920.0,736.0,750.4
12004,2025-10-13,ALJN,TDL,2025-10-13 12:25:00,2025-10-13 12:25:00,2025-10-13 12:42:00,17.3,17.3,690.0,552.0,567.8
12004,2025-10-13,TDL,CNB,2025-10-13 15:46:00,2025-10-13 15:46:00,2025-10-13 16:11:00,25.5,25.5,488.9,391.1,425.0
12004,2025-10-13,CNB,LKO,2025-10-13 19:15:00,2025-10-13 19:15:00,2025-10-13 20:05:00,50.2,50.2,140.9,112.7,144.5
12626,2025-10-13,NDLS,AGC,2025-10-13 05:51:00,2025-10-13 05:51:00,2025-10-13 06:14:00,23.1,23.1,1150.0,920.0,948.7
12626,2025-10-13,AGC,VGLJ,2025-10-13 09:18:00,2025-10-13 09:18:00,2025-10-13 09:49:00,31.2,31.2,920.0,736.0,773.5
12626,2025-10-13,VGLJ,BPL,2025-10-13 12:53:00,2025-10-13 12:53:00,2025-10-13 13:25:00,32.3,32.3,690.0,552.0,590.4
12626,2025-10-13,BPL,NGP,2025-10-13 16:29:00,2025-10-13 16:29:00,2025-10-13 17:09:00,40.9,40.9,251.3,201.0,255.4
12626,2025-10-13,NGP,MAS,2025-10-13 20:13:00,2025-10-13 20:13:00,2025-10-13 20:57:00,44.3,44.3,81.4,65.1,103.6
12424,2025-10-13,NDLS,CNB,2025-10-13 06:40:00,2025-10-13 06:40:00,2025-10-13 06:40:00,0.0,0.0,1150.0,920.0,933.4
12424,2025-10-13,CNB,PRYJ,2025-10-13 09:44:00,2025-10-13 09:44:00,2025-10-13 10:48:00,64.7,64.7,920.0,736.0,806.3
12424,2025-10-13,PRYJ,DDU,2025-10-13 13:52:00,2025-10-13 13:52:00,2025-10-13 15:12:00,80.8,80.8,690.0,552.0,638.3
12424,2025-10-13,DDU,PPTA,2025-10-13 18:16:00,2025-10-13 18:16:00,2025-10-13 19:51:00,95.4,95.4,411.7,329.4,411.9
12424,2025-10-13,PPTA,GHY,2025-10-13 22:55:00,2025-10-13 22:55:00,2025-10-14 00:36:00,101.6,101.6,127.6,102.1,184.5
12260,2025-10-13,NDLS,CNB,2025-10-13 06:28:00,2025-10-13 06:28:00,2025-10-13 07:20:00,52.4,52.4,1150.0,920.0,976.6
12260,2025-10-13,CNB,PRYJ,2025-10-13 11:10:00,2025-10-13 11:10:00,2025-10-13 12:18:00,68.1,68.1,862.5,690.0,751.5
12260,2025-10-13,PRYJ,DDU,2025-10-13 16:08:00,2025-10-13 16:08:00,2025-10-13 17:20:00,72.1,72.1,530.8,424.6,486.5
12260,2025-10-13,DDU,HWH,2025-10-13 21:10:00,2025-10-13 21:10:00,2025-10-13 22:21:00,71.7,71.7,134.3,107.4,174.3
12926,2025-10-13,BCT,BRC,2025-10-13 06:33:00,2025-10-13 06:33:00,2025-10-13 06:48:00,15.9,15.9,1150.0,920.0,936.5
12926,2025-10-13,BRC,RTM,2025-10-13 09:52:00,2025-10-13 09:52:00,2025-10-13 10:21:00,29.2,29.2,920.0,736.0,780.8
12926,2025-10-13,RTM,KOTA,2025-10-13 13:25:00,2025-10-13 13:25:00,2025-10-13 13:58:00,33.5,33.5,690.0,552.0,594.0
12926,2025-10-13,KOTA,NDLS,2025-10-13 17:02:00,2025-10-13 17:02:00,2025-10-13 17:29:00,27.6,27.6,270.7,216.6,255.3
12926,2025-10-13,NDLS,ASR,2025-10-13 20:33:00,2025-10-13 20:33:00,2025-10-13 21:35:00,62.8,62.8,127.1,101.7,158.8
12627,2025-10-13,SBC,DMM,2025-10-13 06:49:00,2025-10-13 06:49:00,2025-10-13 07:03:00,14.2,14.2,1150.0,920.0,952.7
12627,2025-10-13,DMM,GTL,2025-10-13 10:07:00,2025-10-13 10:07:00,2025-10-13 10:24:00,17.2,17.2,920.0,736.0,760.7
12627,2025-10-13,GTL,SC,2025-10-13 13:28:00,2025-10-13 13:28:00,2025-10-13 13:50:00,22.9,22.9,690.0,552.0,585.9
12627,2025-10-13,SC,NGP,2025-10-13 16:54:00,2025-10-13 16:54:00,2025-10-13 17:17:00,23.8,23.8,240.6,192.5,224.6
12627,2025-10-13,NGP,NDLS,2025-10-13 20:21:00,2025-10-13 20:21:00,2025-10-13 20:44:00,23.8,23.8,160.8,128.6,155.1
12301,2025-10-14,NDLS,CNB,2025-10-14 05:54:00,2025-10-14 05:54:00,2025-10-14 05:54:00,0.0,0.0,1150.0,920.0,925.6
12301,2025-10-14,CNB,PRYJ,2025-10-14 08:58:00,2025-10-14 08:58:00,2025-10-14 08:58:00,0.0,0.0,920.0,736.0,738.5
12301,2025-10-14,PRYJ,DDU,2025-10-14 12:02:00,2025-10-14 12:02:00,2025-10-14 12:38:00,36.7,36.7,690.0,552.0,587.1
12301,2025-10-14,DDU,GKP,2025-10-14 15:42:00,2025-10-14 15:42:00,2025-10-14 16:27:00,46.0,46.0,268.5,214.8,256.3
12301,2025-10-14,GKP,HWH,2025-10-14 19:31:00,2025-10-14 19:31:00,2025-10-14 20:24:00,53.4,53.4,113.0,90.4,127.3
12302,2025-10-14,HWH,GKP,2025-10-14 06:15:00,2025-10-14 06:15:00,2025-10-14 06:28:00,13.5,13.5,1150.0,920.0,933.9
12302,2025-10-14,GKP,DDU,2025-10-14 09:32:00,2025-10-14 09:32:00,2025-10-14 09:49:00,17.0,17.0,920.0,736.0,757.5
12302,2025-10-14,DDU,PRYJ,2025-10-14 12:53:00,2025-10-14 12:53:00,2025-10-14 13:13:00,20.3,20.3,690.0,552.0,576.8
12302,2025-10-14,PRYJ,CNB,2025-10-14 16:17:00,2025-10-14 16:17:00,2025-10-14 16:48:00,31.1,31.1,409.5,327.6,367.7
12302,2025-10-14,CNB,NDLS,2025-10-14 19:52:00,2025-10-14 19:52:00,2025-10-14 20:25:00,33.4,33.4,119.9,95.9,141.0
12951,2025-10-14,BCT,ST,2025-10-14 06:14:00,2025-10-14 06:14:00,2025-10-14 06:38:00,24.7,24.7,1150.0,920.0,954.4
12951,2025-10-14,ST,BRC,2025-10-14 09:42:00,2025-10-14 09:42:00,2025-10-14 10:00:00,18.5,18.5,920.0,736.0,757.4
12951,2025-10-14,BRC,RTM,2025-10-14 13:04:00,2025-10-14 13:04:00,2025-10-14 13:25:00,21.0,21.0,690.0,552.0,574.6
12951,2025-10-14,RTM,KOTA,2025-10-14 16:29:00,2025-10-14 16:29:00,2025-10-14 16:51:00,22.9,22.9,407.4,325.9,374.5
12951,2025-10-14,KOTA,NDLS,2025-10-14 19:55:00,2025-10-14 19:55:00,2025-10-14 20:30:00,35.8,35.8,121.8,97.4,129.2
12952,2025-10-14,NDLS,KOTA,2025-10-14 05:55:00,2025-10-14 05:55:00,2025-10-14 05:55:00,0.4,0.4,1150.0,920.0,924.8
12952,2025-10-14,KOTA,RTM,2025-10-14 08:59:00,2025-10-14 08:59:00,2025-10-14 08:59:00,0.0,0.0,920.0,736.0,751.7
12952,2025-10-14,RTM,BRC,2025-10-14 12:03:00,2025-10-14 12:03:00,2025-10-14 12:03:00,0.0,0.0,690.0,552.0,564.6
12952,2025-10-14,BRC,ST,2025-10-14 15:07:00,2025-10-14 15:07:00,2025-10-14 15:14:00,7.1,7.1,482.7,386.2,392.4
12952,2025-10-14,ST,BCT,2025-10-14 18:18:00,2025-10-14 18:18:00,2025-10-14 19:18:00,60.3,60.3,163.6,130.9,187.1
12004,2025-10-14,NDLS,GZB,2025-10-14 06:37:00,2025-10-14 06:37:00,2025-10-14 06:48:00,12.0,12.0,1150.0,920.0,927.3
12004,2025-10-14,GZB,ALJN,2025-10-14 09:52:00,2025-10-14 09:52:00,2025-10-14 10:41:00,49.1,49.1,920.0,736.0,784.1
12004,2025-10-14,ALJN,TDL,2025-10-14 13:45:00,2025-10-14 13:45:00,2025-10-14 14:39:00,54.8,54.8,690.0,552.0,606.1
12004,2025-10-14,TDL,CNB,2025-10-14 17:43:00,2025-10-14 17:43:00,2025-10-14 18:41:00,58.6,58.6,471.0,376.8,427.1
12004,2025-10-14,CNB,LKO,2025-10-14 21:45:00,2025-10-14 21:45:00,2025-10-14 22:44:00,59.4,59.4,179.9,143.9,211.5
12626,2025-10-14,NDLS,AGC,2025-10-14 05:48:00,2025-10-14 05:48:00,2025-10-14 05:52:00,4.8,4.8,1150.0,920.0,922.0
12626,2025-10-14,AGC,VGLJ,2025-10-14 08:56:00,2025-10-14 08:56:00,2025-10-14 09:24:00,28.5,28.5,920.0,736.0,802.3
12626,2025-10-14,VGLJ,BPL,2025-10-14 12:28:00,2025-10-14 12:28:00,2025-10-14 13:07:00,39.7,39.7,690.0,552.0,589.0
12626,2025-10-14,BPL,NGP,2025-10-14 16:11:00,2025-10-14 16:11:00,2025-10-14 16:51:00,40.2,40.2,368.2,294.6,339.0
12626,2025-10-14,NGP,MAS,2025-10-14 19:55:00,2025-10-14 19:55:00,2025-10-14 20:46:00,51.6,51.6,72.6,58.1,110.0
12424,2025-10-14,NDLS,CNB,2025-10-14 06:39:00,2025-10-14 06:39:00,2025-10-14 06:47:00,8.5,8.5,1150.0,920.0,933.3
12424,2025-10-14,CNB,PRYJ,2025-10-14 09:51:00,2025-10-14 09:51:00,2025-10-14 10:51:00,60.9,60.9,920.0,736.0,795.8
12424,2025-10-14,PRYJ,DDU,2025-10-14 13:55:00,2025-10-14 13:55:00,2025-10-14 14:55:00,60.6,60.6,690.0,552.0,613.9
12424,2025-10-14,DDU,PPTA,2025-10-14 17:59:00,2025-10-14 17:59:00,2025-10-14 19:06:00,67.6,67.6,537.3,429.8,499.0
12424,2025-10-14,PPTA,GHY,2025-10-14 22:10:00,2025-10-14 22:10:00,2025-10-14 23:26:00,76.8,76.8,138.2,110.6,184.8
12260,2025-10-14,NDLS,CNB,2025-10-14 05:54:00,2025-10-14 05:54:00,2025-10-14 06:16:00,22.4,22.4,1150.0,920.0,959.3
12260,2025-10-14,CNB,PRYJ,2025-10-14 10:06:00,2025-10-14 10:06:00,2025-10-14 10:28:00,22.8,22.8,862.5,690.0,715.4
12260,2025-10-14,PRYJ,DDU,2025-10-14 14:18:00,2025-10-14 14:18:00,2025-10-14 14:41:00,23.9,23.9,333.3,266.6,283.7
12260,2025-10-14,DDU,HWH,2025-10-14 18:31:00,2025-10-14 18:31:00,2025-10-14 19:00:00,29.9,29.9,62.0,49.6,80.6
12926,2025-10-14,BCT,BRC,2025-10-14 06:15:00,2025-10-14 06:15:00,2025-10-14 06:21:00,7.0,7.0,1150.0,920.0,926.2
12926,2025-10-14,BRC,RTM,2025-10-14 09:25:00,2025-10-14 09:25:00,2025-10-14 09:38:00,13.8,13.8,920.0,736.0,773.6
12926,2025-10-14,RTM,KOTA,2025-10-14 12:42:00,2025-10-14 12:42:00,2025-10-14 12:54:00,12.1,12.1,690.0,552.0,590.7
12926,2025-10-14,KOTA,NDLS,2025-10-14 15:58:00,2025-10-14 15:58:00,2025-10-14 16:12:00,14.5,14.5,515.5,412.4,437.7
12926,2025-10-14,NDLS,ASR,2025-10-14 19:16:00,2025-10-14 19:16:00,2025-10-14 19:31:00,15.3,15.3,74.8,59.8,78.2
12627,2025-10-14,SBC,DMM,2025-10-14 06:36:00,2025-10-14 06:36:00,2025-10-14 06:36:00,0.0,0.0,1150.0,920.0,931.2
12627,2025-10-14,DMM,GTL,2025-10-14 09:40:00,2025-10-14 09:40:00,2025-10-14 09:40:00,0.0,0.0,920.0,736.0,759.1
12627,2025-10-14,GTL,SC,2025-10-14 12:44:00,2025-10-14 12:44:00,2025-10-14 12:53:00,9.5,9.5,690.0,552.0,573.9
12627,2025-10-14,SC,NGP,2025-10-14 15:57:00,2025-10-14 15:57:00,2025-10-14 16:21:00,24.9,24.9,437.4,349.9,386.8
12627,2025-10-14,NGP,NDLS,2025-10-14 19:25:00,2025-10-14 19:25:00,2025-10-14 19:53:00,28.2,28.2,92.5,74.0,108.5
12301,2025-10-15,NDLS,CNB,2025-10-15 06:58:00,2025-10-15 06:58:00,2025-10-15 07:55:00,57.7,57.7,1150.0,920.0,983.5
12301,2025-10-15,CNB,PRYJ,2025-10-15 10:59:00,2025-10-15 10:59:00,2025-10-15 11:50:00,51.3,51.3,920.0,736.0,796.9
12301,2025-10-15,PRYJ,DDU,2025-10-15 14:54:00,2025-10-15 14:54:00,2025-10-15 15:48:00,54.9,54.9,690.0,552.0,607.1
12301,2025-10-15,DDU,GKP,2025-10-15 18:52:00,2025-10-15 18:52:00,2025-10-15 19:48:00,56.4,56.4,237.4,189.9,263.4
12301,2025-10-15,GKP,HWH,2025-10-15 22:52:00,2025-10-15 22:52:00,2025-10-15 23:41:00,49.2,49.2,82.9,66.3,129.1
12302,2025-10-15,HWH,GKP,2025-10-15 06:01:00,2025-10-15 06:01:00,2025-10-15 06:16:00,15.7,15.7,1150.0,920.0,936.8
12302,2025-10-15,GKP,DDU,2025-10-15 09:20:00,2025-10-15 09:20:00,2025-10-15 09:39:00,19.3,19.3,920.0,736.0,759.4
12302,2025-10-15,DDU,PRYJ,2025-10-15 12:43:00,2025-10-15 12:43:00,2025-10-15 13:02:00,20.0,20.0,690.0,552.0,572.2
12302,2025-10-15,PRYJ,CNB,2025-10-15 16:06:00,2025-10-15 16:06:00,2025-10-15 16:18:00,12.7,12.7,346.9,277.5,292.0
12302,2025-10-15,CNB,NDLS,2025-10-15 19:22:00,2025-10-15 19:22:00,2025-10-15 20:17:00,55.2,55.2,171.4,137.1,208.1
12951,2025-10-15,BCT,ST,2025-10-15 06:29:00,2025-10-15 06:29:00,2025-10-15 06:33:00,4.4,4.4,1150.0,920.0,933.8
12951,2025-10-15,ST,BRC,2025-10-15 09:37:00,2025-10-15 09:37:00,2025-10-15 09:39:00,2.6,2.6,920.0,736.0,751.8
12951,2025-10-15,BRC,RTM,2025-10-15 12:43:00,2025-10-15 12:43:00,2025-10-15 12:46:00,3.1,3.1,690.0,552.0,567.8
12951,2025-10-15,RTM,KOTA,2025-10-15 15:50:00,2025-10-15 15:50:00,2025-10-15 15:59:00,9.5,9.5,353.1,282.5,303.4
12951,2025-10-15,KOTA,NDLS,2025-10-15 19:03:00,2025-10-15 19:03:00,2025-10-15 19:14:00,11.7,11.7,83.2,66.6,82.7
12952,2025-10-15,NDLS,KOTA,2025-10-15 05:36:00,2025-10-15 05:36:00,2025-10-15 05:42:00,6.7,6.7,1150.0,920.0,936.6
12952,2025-10-15,KOTA,RTM,2025-10-15 08:46:00,2025-10-15 08:46:00,2025-10-15 08:56:00,10.1,10.1,920.0,736.0,754.8
12952,2025-10-15,RTM,BRC,2025-10-15 12:00:00,2025-10-15 12:00:00,2025-10-15 12:05:00,5.0,5.0,690.0,552.0,572.0
12952,2025-10-15,BRC,ST,2025-10-15 15:09:00,2025-10-15 15:09:00,2025-10-15 15:20:00,11.1,11.1,536.2,429.0,451.2
12952,2025-10-15,ST,BCT,2025-10-15 18:24:00,2025-10-15 18:24:00,2025-10-15 18:31:00,7.5,7.5,132.6,106.1,137.2
12004,2025-10-15,NDLS,GZB,2025-10-15 06:08:00,2025-10-15 06:08:00,2025-10-15 06:27:00,19.2,19.2,1150.0,920.0,954.5
12004,2025-10-15,GZB,ALJN,2025-10-15 09:31:00,2025-10-15 09:31:00,2025-10-15 10:01:00,30.4,30.4,920.0,736.0,771.9
12004,2025-10-15,ALJN,TDL,2025-10-15 13:05:00,2025-10-15 13:05:00,2025-10-15 13:38:00,33.3,33.3,690.0,552.0,592.6
12004,2025-10-15,TDL,CNB,2025-10-15 16:42:00,2025-10-15 16:42:00,2025-10-15 17:23:00,41.4,41.4,389.7,311.8,337.9
12004,2025-10-15,CNB,LKO,2025-10-15 20:27:00,2025-10-15 20:27:00,2025-10-15 21:11:00,44.8,44.8,85.4,68.3,117.9
12626,2025-10-15,NDLS,AGC,2025-10-15 06:42:00,2025-10-15 06:42:00,2025-10-15 06:55:00,13.6,13.6,1150.0,920.0,944.4
12626,2025-10-15,AGC,VGLJ,2025-10-15 09:59:00,2025-10-15 09:59:00,2025-10-15 10:26:00,27.5,27.5,920.0,736.0,774.3
12626,2025-10-15,VGLJ,BPL,2025-10-15 13:30:00,2025-10-15 13:30:00,2025-10-15 13:53:00,23.7,23.7,690.0,552.0,587.5
12626,2025-10-15,BPL,NGP,2025-10-15 16:57:00,2025-10-15 16:57:00,2025-10-15 17:22:00,25.7,25.7,357.7,286.2,318.1
12626,2025-10-15,NGP,MAS,2025-10-15 20:26:00,2025-10-15 20:26:00,2025-10-15 21:10:00,44.3,44.3,166.7,133.4,176.3
12424,2025-10-15,NDLS,CNB,2025-10-15 05:44:00,2025-10-15 05:44:00,2025-10-15 05:53:00,9.8,9.8,1150.0,920.0,939.3
12424,2025-10-15,CNB,PRYJ,2025-10-15 08:57:00,2025-10-15 08:57:00,2025-10-15 09:48:00,51.1,51.1,920.0,736.0,787.0
12424,2025-10-15,PRYJ,DDU,2025-10-15 12:52:00,2025-10-15 12:52:00,2025-10-15 14:37:00,106.0,106.0,690.0,552.0,644.7
12424,2025-10-15,DDU,PPTA,2025-10-15 17:41:00,2025-10-15 17:41:00,2025-10-15 19:20:00,99.6,99.6,233.3,186.6,291.7
12424,2025-10-15,PPTA,GHY,2025-10-15 22:24:00,2025-10-15 22:24:00,2025-10-16 00:01:00,97.5,97.5,85.8,68.6,165.8
12260,2025-10-15,NDLS,CNB,2025-10-15 05:34:00,2025-10-15 05:34:00,2025-10-15 05:51:00,17.8,17.8,1150.0,920.0,940.7
12260,2025-10-15,CNB,PRYJ,2025-10-15 09:41:00,2025-10-15 09:41:00,2025-10-15 10:06:00,25.7,25.7,862.5,690.0,713.6
12260,2025-10-15,PRYJ,DDU,2025-10-15 13:56:00,2025-10-15 13:56:00,2025-10-15 14:55:00,59.2,59.2,368.5,294.8,353.9
12260,2025-10-15,DDU,HWH,2025-10-15 18:45:00,2025-10-15 18:45:00,2025-10-15 19:30:00,45.8,45.8,56.7,45.4,89.8
12926,2025-10-15,BCT,BRC,2025-10-15 05:44:00,2025-10-15 05:44:00,2025-10-15 06:02:00,18.0,18.0,1150.0,920.0,944.8
12926,2025-10-15,BRC,RTM,2025-10-15 09:06:00,2025-10-15 09:06:00,2025-10-15 09:25:00,19.3,19.3,920.0,736.0,756.3
12926,2025-10-15,RTM,KOTA,2025-10-15 12:29:00,2025-10-15 12:29:00,2025-10-15 13:22:00,53.6,53.6,690.0,552.0,610.2
12926,2025-10-15,KOTA,NDLS,2025-10-15 16:26:00,2025-10-15 16:26:00,2025-10-15 17:15:00,49.7,49.7,283.8,227.0,288.9
12926,2025-10-15,NDLS,ASR,2025-10-15 20:19:00,2025-10-15 20:19:00,2025-10-15 21:09:00,50.9,50.9,88.6,70.9,113.9
12627,2025-10-15,SBC,DMM,2025-10-15 06:30:00,2025-10-15 06:30:00,2025-10-15 06:49:00,19.7,19.7,1150.0,920.0,959.0
12627,2025-10-15,DMM,GTL,2025-10-15 09:53:00,2025-10-15 09:53:00,2025-10-15 10:25:00,32.1,32.1,920.0,736.0,760.0
12627,2025-10-15,GTL,SC,2025-10-15 13:29:00,2025-10-15 13:29:00,2025-10-15 14:08:00,39.8,39.8,690.0,552.0,608.2
12627,2025-10-15,SC,NGP,2025-10-15 17:12:00,2025-10-15 17:12:00,2025-10-15 18:09:00,57.5,57.5,315.5,252.4,304.9
12627,2025-10-15,NGP,NDLS,2025-10-15 21:13:00,2025-10-15 21:13:00,2025-10-15 22:21:00,68.3,68.3,92.9,74.3,147.4
12301,2025-10-16,NDLS,CNB,2025-10-16 06:44:00,2025-10-16 06:44:00,2025-10-16 07:59:00,75.7,75.7,1150.0,920.0,990.8
12301,2025-10-16,CNB,PRYJ,2025-10-16 11:03:00,2025-10-16 11:03:00,2025-10-16 12:16:00,73.9,73.9,920.0,736.0,799.8
12301,2025-10-16,PRYJ,DDU,2025-10-16 15:20:00,2025-10-16 15:20:00,2025-10-16 16:43:00,83.4,83.4,690.0,552.0,636.7
